title,image_links,rating,total_reviews,recommendation,type,travel_duration,description,starting_price
Sri Lanka 7 Day Tour with Private Driver,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/5d/d8/c6/caption.jpg,5.0,1,N/A,Multi-day Tours,3+ days,"Discover the magic of Sri Lanka with our exclusive, once-in-a-lifetime travel experiences! From exploring misty tea plantations…",$420
From Ella - Yala Safari with Transfer Option to Other Locations,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4d/50/f0/caption.jpg,5.0,1,N/A,Private and Luxury,10–14 hours,Yala Safari Day Trip is organized by Bentota Travel Mart ( BTM ) for the tourists who are looking experience Yala wild Safari…,$145
Udawalawe National Park Wildlife Safari Tours,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/fd/e8/08/caption.jpg,5.0,1,N/A,4WD Tours,4–5 hours,Explore the rich biodiversity of Udawalawe National Park on a guided wildlife safari that highlights the majestic elephants…,$30
"8 Day Private Sri Lanka Tour: Safari, Whale Watching & More",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/74/9e/caption.jpg,5.0,1,N/A,Multi-day Tours,3+ days,"On this 8-Day Private Sri Lanka tour package, you'll have the opportunity to explore some of the most popular areas to visit…",$566
"Visit Sigiriya, Dambulla and Kandy - 02 Days, All Inclusive.",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/07/0e/aa/caption.jpg,5.0,1,N/A,Car Tours,2 days,"Hotel Pickup available. Book this tour,This is a 2 days tour but You can visit a lot in a short time. Tour includes,   Sigiriya…",$350
Sigiriya and Minneriya Great Escape,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/b8/ae/1b/caption.jpg,5.0,1,N/A,Day Trips,10–12 hours,"Minneriya Flood Plains, one of most beautiful landscapes in North Central Province Sri Lanka with a land extent of 88890…",$143
Half Day Safari at Yala National Park From Hambantota,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/7b/a5/caption.jpg,5.0,1,N/A,4WD Tours,4 hours,You will be able to enjoy a thrilling three hours safari in Yala National Park with the opportunity of spotting lot of wildlife…,$250
Kandy Day Tour,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/b9/6b/caption.jpg,5.0,1,N/A,Day Trips,6+ hours,"Kandy is a large city in central Sri Lanka. It's set on a plateau surrounded by mountains, which are home to tea plantations…",$139
Sigiriya Day Tour,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/28/fb/92/caption.jpg,5.0,1,N/A,Private and Luxury,6+ hours,Sigiriya rock fortress and Dambulla cave temple are two of Sri Lanka's most iconic UNESCO World Heritage Sites. Together…,$190
Ella Countryside Village Tour from Ella,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/fe/a3/c1/caption.jpg,5.0,1,N/A,Eco Tours,6+ hours,"This gives you the chance to experience life in the rustic village of Etili, located near Ella. Get a ride on a Landmaster…",$96
Kandy City Tour from Negombo,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/cd/ef/cc/caption.jpg,5.0,1,N/A,Day Trips,10–12 hours,"Start your day early with the Kandy Day Tour from Negombo, beginning with a 6:00 AM pick-up. Arriving in Kandy around 9:…",$80
Sigiriya and Dambulla Day Tour from Bentota (All Inclusive),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/e3/3e/caption.jpg,5.0,1,N/A,Day Trips,6+ hours,Don't miss Sigiriya rock fortress and Dambulla cave temple when you are in Sri Lanka. Both places are nominated as UNESCO…,$230
14-nights/15-days Sri Lanka round tour by Minivan - with Nilaveli Beach,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/6e/af/09/caption.jpg,5.0,1,N/A,Multi-day Tours,3+ days,The lush green tropical island of Sri Lanka will surprise you with both diversity of nature and wonderful setting of heritage…,"$2,900"
Kandy City Tour by Laka Tours Kandy Full Day,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/7b/ae/f7/caption.jpg,5.0,2,N/A,Day Trips,4–8 hours,"Situated in the southeastern part of Asia, Kandy is one of the most beautiful cities in Sri Lanka and rich in Natural Heritage…",$45
Granbell Hotel Colombo City Tour.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/4e/b2/97/caption.jpg,5.0,1,N/A,Private Sightseeing Tours,4 hours,"Colombo city highlights not on hurry, We Make your travel easier and more comfortable we always focus on our client’s special…",$28
"Yala Safari (5 Days, 4 Nights)",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/00/2b/97/caption.jpg,5.0,1,N/A,Private and Luxury,3+ days,"Yala National Park is a huge area of forest, grassland and lagoons bordering the Indian Ocean, in southeast Sri Lanka. It…","$1,500"
Etili Village Tour from Ella,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/31/a3/caption.jpg,5.0,1,N/A,Likely To Sell Out,10–11 hours,Etili village tour has structured to give a unique experience about the traditional village agriculture in Sri Lanka. Chena…,$105
"Day tour from Kandy to Sigiriya, Dambulla & Polonnaruwa",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/9a/9a/4f/caption.jpg,5.0,1,N/A,Day Trips,8–9 hours,Forget transport worries and experience three world Heritages in Sri Lanka in one easy day trip on this private tour from…,$160
"Dambulla, Sigiriya and Habarana Tour with Hotel Pick Up",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/3d/69/b2/caption.jpg,5.0,1,N/A,Car Tours,1–6 hours,Hit two UNESCO World Heritage Sites in a day on this action-packed private tour of central Sri Lanka. Scale the Ancient …,$65
All-Inclusive Private Day Trip to Colombo with Lunch,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/57/fd/3c/caption.jpg,5.0,1,N/A,Private and Luxury,6–8 hours,"This private voyage through Colombo City will take around a portion of the notorious sanctuaries and attractions, for example…",$45
Highlights of Sri Lanka (10 Days),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/96/7d/0c/caption.jpg,5.0,1,N/A,Private and Luxury,3+ days,N/A,$368
9N/10D Srilanka Highlights From Colombo,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d2/43/2f/caption.jpg,5.0,1,N/A,Multi-day Tours,3+ days,"Embark on a 10-day adventure through Sri Lanka's most renowned destinations, carefully curated to ensure you experience …",$791
Galle City Tour,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/45/fb/caption.jpg,5.0,1,N/A,Day Trips,6+ hours,"Galle, 119km from Colombo, is a major city situated at the tip of the South Western coast of Sri Lanka. Being a coastal …",$98
Kandy city tour for couple price,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/28/ff/caption.jpg,5.0,1,N/A,Day Trips,5–6 hours,This tour can be covered all the areas in kandy and we do customise according to you preference.we provided luxury transportation…,$75
Horton Plains Day Tour with Short Train Journey from Ella,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/fc/50/ce/caption.jpg,5.0,1,N/A,Rail Tours,6+ hours,Guided tour to Horton Plains National Park which is one of the UNESCO World Heritage Sites in Sri Lanka. Horton Plains national…,$220
All-Inclusive Sri Lanka 14 Days Guided Tour,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/99/f1/ca/caption.jpg,5.0,1,N/A,Car Tours,3+ days,"Visit Sri Lanka with Thara, bring you the most amazing and unforgettable travelling experience across this paradise with…","$1,470"
Sigiriya & Minneriya Safari Tour from Anuradhapura,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/c8/9d/67/caption.jpg,5.0,1,N/A,Day Trips,8–10 hours,Experience the best of Sri Lanka's cultural and natural wonders with a combined tour of Sigiriya and Minneriya National …,$90
Galle city tour - Private day tour from Colombo / Negombo,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/72/49/caption.jpg,5.0,1,N/A,Day Trips,8–10 hours,"Visit he top attractions in stunning, history-filled Galle, plus the scenic wetlands along the Madu River. On this full-…",$80
Nuwara Eliya Day tour from Kandy,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/d6/cd/46/caption.jpg,5.0,1,N/A,Day Trips,4–5 hours,A guided day trip from kandy to up country known as Nuwara eliya.   Travel comfortably in your own private vehicle between…,$59
Full Day Private Nature Tour in the Hidden Gems of Sri Lanka,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/65/4f/1d/caption.jpg,5.0,1,N/A,Day Trips,9–11 hours,The tour is worth what you pay because this will be a unique experience if you really love explore destinations. Unlike …,$150
"Private Day Tour to Pidurangala, Ritigala and Elephant Safari",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/40/58/66/caption.jpg,5.0,1,N/A,Day Trips,8–10 hours,"This full-day tour offers a perfect combination of scenery, history, heritage, and wildlife. The three visiting places are…",$260
5 Days - Private Wildlife Photography Tour with Unique Accommodation options,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/60/63/63/caption.jpg,5.0,1,N/A,Photography Tours,3+ days,Wildlife photography is one of the most challenging forms of photography that gives an opportunity to collect lifetime memories…,"$1,850"
Kandy City Tour,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/d6/ec/bb/caption.jpg,5.0,1,N/A,Car Tours,1–4 hours,"Kandy is a large city in central Sri Lanka. It's set on a plateau surrounded by mountains, which are home to tea plantations…",$19
Paradise Sri Lanka (10N /11 D),https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/79/b1/67/caption.jpg,5.0,1,N/A,Multi-day Tours,3+ days,TOUR HIGHLIGHTS  o Anuradhapura ancient city o Jaffna war museum o Iranamadu tank o Eastern beaches o Snorkeling o ”Kumana…,"$1,420"
Wilpattu Half Day Safari from Kandy,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/fc/47/40/caption.jpg,5.0,1,N/A,Day Trips,12–14 hours,Explore the wild beauty of Wilpattu National Park on this half-day safari from Kandy. Wilpattu is Sri Lanka’s largest national…,$145
Private Day Trip To Sigiriya rock And Polonnaruw Ruins,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/c2/0a/caption.jpg,5.0,1,N/A,Day Trips,8–9 hours,"We Will Make your day trip unique and specialized , and safeguard from hidden dangers. in this Tour. We will send a experience…",$150
Day tour kandy to sigiriya and return kandy,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/29/35/caption.jpg,5.0,1,N/A,Day Trips,6+ hours,N/A,$75
Classic Tour of 8 Days,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/15/01/6e/caption.jpg,5.0,1,N/A,Multi-day Tours,3+ days,"This round tour we will be sightseeing areas in the following destinations: Sigiriya,Anuradhapura,Mihintale,Kandy,Dambulla…",$400
4 Days Tour to Sigiriya Nuwara Eliya Ella & Udawalawe From Kandy,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/1d/87/89/caption.jpg,5.0,1,N/A,Multi-day Tours,3+ days,"Witness the amazing tourist spots of Sri Lanka, Visit Kandy is a bustling city built around a lake in central Sri Lanka. …",$171
From Kandy: Sigiriya Rock Fortress and Cave Temple Tour,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/d6/ee/c2/caption.jpg,5.0,1,N/A,Day Trips,8–10 hours,Visit the golden-hued rock fortress of Sigiriya  Explore the Dambulla cave temple complex  Go to a spice garden in Matale…,$150
Ella Day Tour From Kandy,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/30/60/97/53/caption.jpg,5.0,1,N/A,Day Trips,8–10 hours,Embark on a captivating journey from Kandy to Ella with our day tour that unveils the essence of Sri Lanka's natural beauty…,$174
Shore Excursion Colombo Port to Kandy & Tea Factory,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/f7/e6/ab/caption.jpg,5.0,1,N/A,Car Tours,6–9 hours,"The tea production of Sri Lanka, formerly called Ceylon, is one of the main income sources of the country. It is the fourth…",$155
Private Ella Day Tour with Train Ride and Teafactory,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2d/d6/7c/81/caption.jpg,5.0,1,N/A,Rail Tours,6+ hours,Experience the charm of Sri Lanka’s hill country on a scenic Ella Day Tour with Tony Tours. Ideal for nature lovers and …,$194
Adventure Cycling from Galle,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/a4/11/df/caption.jpg,5.0,1,N/A,Day Trips,6+ hours,We start our tour at 8.30 am for Morning Departure. Try to come 15 minute before time of start. At the tour operator house…,$165
white water rafting tour,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/8d/a7/6d/caption.jpg,5.0,1,N/A,Rafting,2–15 minutes,we are doing unique and quality service in Hikkaduwa area for long time and we using well experienced white water rafting…,$98
Galle Day Tour with Jungle Beach Experience from Colombo,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5a/b8/3f/caption.jpg,5.0,1,N/A,Day Trips,10–12 hours,Get experience the Galle which is the capital city of the Southern Province of Sri Lanka. The town has a World Heritage …,$88
Yala National Park Safari from Bentota,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/8e/46/b6/caption.jpg,5.0,1,N/A,Day Trips,6+ hours,"This safari takes you on a wonderful wildlife experience in Yala National Park, the second largest national park in Sri …",$172
"Anuradhapura Private Day Trip from Colombo, Negombo, or Katunayaka",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/62/f4/aa/caption.jpg,5.0,1,N/A,4WD Tours,12–15 hours,Enjoy this 15-hour private tour of sacred places in Anuradhapura with your driver/guide. Visit the Brazen Palace Monastery…,$200
7-Day Off The Beaten Nature and Wildlife tour,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5f/8a/8e/caption.jpg,5.0,1,N/A,Car Tours,3+ days,This 7-day private tour provides a memorable nature and wildlife experience with some adventure activities like whitewater…,"$1,130"
Colombo Shore Excursions City Tour from Port Passenger Terminal.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/56/2f/f4/caption.jpg,5.0,1,N/A,Port Transfers,3–4 hours,"We Make your travel easier and more comfortable we always focus on our client’s special needs with our shore excursions, …",$28
Sigiriya Dambulla Day Tour From Marawila,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/65/e5/d8/caption.jpg,5.0,1,N/A,Day Trips,6+ hours,• Explore Sigiriya Rock and a country village on a private tour.    • Uncover Sri Lanka’s history and rural life first-hand…,$200
Full Day Tour to Sigiriya & Dambulla from Negombo,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/8a/1f/9b/caption.jpg,5.0,1,N/A,Day Trips,12–14 hours,Dambulla was designated a World Heritage site in 1991. The caves have a mixture of religious and secular painting and sculpture…,$75
5 Days Private Guided luxury Tour in Sri Lanka,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2e/8e/3b/b1/caption.jpg,5.0,1,N/A,Multi-day Tours,3+ days,"Discover ancient wonders like Sigiriya and Dambulla, breathtaking landscapes in Ella and Nuwara Eliya, vibrant culture in…",$500
Trekking Adam's Peak Safari & Night Life at Adam's Peak.,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2f/fc/20/91/caption.jpg,5.0,1,N/A,4WD Tours,1–2 days,"Begin your journey at 8:30 AM from Colombo, setting off on an unforgettable adventure to Adam's Peak, one of Sri Lanka's…",$160
Heeloya Village Trek from Kandy,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/5b/06/dd/caption.jpg,5.0,1,N/A,Day Trips,10–12 hours,Heeloya is a protected historic Kandyan region and one of the last remaining traditional nativities in Sri Lanka. This tranquil…,$120
Sri Lanka 10 Days Tour Package Lifetime Experience,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/79/af/aa/caption.jpg,5.0,1,N/A,4WD Tours,3+ days,"Our 10 day trip exploring the beautiful country of Sri Lanka; home to exotic animals, stunning scenery and beaches, ancient…","$1,900"
Colombo City - Half Day Private Tour,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/64/02/2b/caption.jpg,5.0,1,N/A,Day Trips,5 hours,"Enjoy a city sightseeing tour of Colombo, the bustling capital of Sri Lanka. An informative guide takes you to major highlights…",$40
"3 Days Tour to Kandy, Nuwara Eliya & Sigiriya",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/61/28/8c/caption.jpg,3.8,4,N/A,Multi-day Tours,3 days,"Rounding up inland Sri Lanka’s sights from Colombo by yourself means self-driving or hopping between trains, buses, and …",$250
